Time,Ture,h=1TSE,h=1NTaylor,h=1Taylor,h=1PPPNwe,Randomwalkh=1
2010/11/1,1.89548565,1.891789046,1.89516885,1.894979855,1.899174879,1.898095508907560000 
2010/12/1,1.895159493,1.889955133,1.893043813,1.891969341,1.896372342,1.895485650088030000 
2011/1/1,1.887582277,1.888506218,1.896396877,1.894971686,1.895571063,1.895159492948240000 
2011/2/1,1.884647888,1.879983794,1.887318859,1.88442192,1.888232123,1.887582276786970000 
2011/3/1,1.8819419,1.881695613,1.884286396,1.881675569,1.885254982,1.884647887765540000 
2011/4/1,1.876281872,1.879157752,1.880361628,1.880841769,1.882480999,1.881941900064280000 
2011/5/1,1.871726789,1.872142053,1.873666071,1.872988713,1.876915033,1.876281871659140000 
2011/6/1,1.868386827,1.867809125,1.869048804,1.867437042,1.872419071,1.871726789444640000 
2011/7/1,1.865817381,1.864212159,1.866489591,1.864156833,1.869006579,1.868386827420150000 
2011/8/1,1.857707323,1.861280808,1.863658874,1.861685259,1.866290965,1.865817380604950000 
2011/9/1,1.853606873,1.853662341,1.85484207,1.85236741,1.858527549,1.857707322876810000 
2011/10/1,1.849477911,1.849011899,1.852336671,1.849145417,1.854384146,1.853606872554140000 
2011/11/1,1.846752578,1.844535455,1.848034073,1.846296676,1.850195357,1.849477911408040000 
2011/12/1,1.845079043,1.841526125,1.844645902,1.844500439,1.847265937,1.846752577522090000 
2012/1/1,1.84305443,1.840532642,1.844449494,1.842959944,1.845444049,1.845079042658270000 
2012/2/1,1.840606775,1.839095625,1.844293078,1.839026167,1.843358086,1.843054430280880000 
2012/3/1,1.841840286,1.838859437,1.839304655,1.837589102,1.840933418,1.840606774622040000 
2012/4/1,1.840007003,1.841136223,1.841382994,1.841186364,1.841920771,1.841840286437900000 
2012/5/1,1.841401123,1.839599721,1.839074399,1.839773766,1.840144015,1.840007002539860000 
2012/6/1,1.843369463,1.842428657,1.841175371,1.844207021,1.84135739,1.841401122629470000 
2012/7/1,1.844355684,1.845325939,1.843407925,1.845030926,1.843197964,1.843369463460920000 
2012/8/1,1.846935686,1.845377889,1.84459102,1.846383925,1.844148447,1.844355684286980000 
2012/9/1,1.846785787,1.848531231,1.84682592,1.847560584,1.846643666,1.846935686319060000 
2012/10/1,1.842825349,1.849109924,1.845676022,1.847204791,1.846643374,1.846785787204710000 
2012/11/1,1.839876391,1.843564061,1.84104836,1.842566916,1.843065377,1.842825348869940000 
2012/12/1,1.83896902,1.838383425,1.838712366,1.839626389,1.840299332,1.839876390947620000 
2013/1/1,1.837167144,1.837508441,1.838254358,1.838083012,1.839283532,1.838969019806350000 
2013/2/1,1.838038547,1.834653959,1.837456723,1.836146145,1.837421377,1.837167143953080000 
2013/3/1,1.836506383,1.837162254,1.839052695,1.83690433,1.83808597,1.838038546748780000 
2013/4/1,1.83211202,1.83534532,1.837004495,1.835609044,1.836622772,1.836506382745570000 
2013/5/1,1.824195159,1.831868222,1.833077533,1.829075676,1.83249642,1.832112020296970000 
2013/6/1,1.819825248,1.822098971,1.823669274,1.816252462,1.825046946,1.824195158692710000 
2013/7/1,1.819982428,1.817207869,1.819187469,1.810366377,1.820658693,1.819825248079550000 
2013/8/1,1.819822596,1.816344959,1.819804708,1.814987549,1.820387057,1.819982428171790000 
2013/9/1,1.817779114,1.816855737,1.819833724,1.816461964,1.819935972,1.819822596282190000 
2013/10/1,1.814896744,1.815639928,1.81801898,1.815127629,1.817936437,1.817779114200470000 
2013/11/1,1.814437216,1.814156934,1.813516422,1.810155183,1.815219092,1.814896743681400000 
2013/12/1,1.811104475,1.813017124,1.813013041,1.810195454,1.814666886,1.814437216369160000 
2014/1/1,1.808930498,1.808536119,1.809930592,1.806783021,1.811449466,1.811104475491830000 
2014/2/1,1.810461273,1.806148477,1.809172445,1.80750485,1.809271672,1.808930497929210000 
2014/3/1,1.814320586,1.808525139,1.810887716,1.811121295,1.810538482,1.810461272975340000 
2014/4/1,1.817282631,1.813563377,1.813720508,1.814981311,1.814008948,1.814320586292190000 
2014/5/1,1.818544742,1.818319139,1.816700033,1.81742959,1.816829243,1.817282631125790000 
2014/6/1,1.817486003,1.821209031,1.818329675,1.819407536,1.818205499,1.818544741626230000 
2014/7/1,1.819293569,1.818632001,1.817206752,1.817813969,1.817428252,1.817486003196310000 
2014/8/1,1.818176494,1.821168455,1.819185474,1.820540256,1.819179386,1.819293569421370000 
2014/9/1,1.816789423,1.817931408,1.818443014,1.819728379,1.818196365,1.818176494280410000 
2014/10/1,1.815482698,1.815640788,1.817668397,1.818923397,1.816904118,1.816789423286380000 
2014/11/1,1.815527535,1.814855577,1.816145463,1.818418356,1.815677983,1.815482697722420000 
2014/12/1,1.812251246,1.81445961,1.816295329,1.818818025,1.815624185,1.815527535315800000 
2015/1/1,1.81276794,1.811948853,1.813729276,1.814449044,1.812527394,1.812251245872120000 
2015/2/1,1.813904123,1.813664076,1.815284549,1.814921168,1.812891881,1.812767939550650000 
2015/3/1,1.816541122,1.814540456,1.81717091,1.818521035,1.813874982,1.813904123079580000 
2015/4/1,1.813158689,1.8168514,1.818874806,1.821250072,1.816273621,1.816541121601850000 
2015/5/1,1.810606187,1.813208768,1.814557153,1.814433495,1.813252117,1.813158688509730000 
2015/6/1,1.810930867,1.812059756,1.811031783,1.81218194,1.810900821,1.810606187432300000 
2015/7/1,1.811022735,1.812581136,1.811655508,1.812318991,1.811118702,1.810930867151030000 
2015/8/1,1.841434352,1.809238962,1.812306304,1.811801051,1.811063423,1.811022735408900000 
2015/9/1,1.851491928,1.853546567,1.845224159,1.848602019,1.83914077,1.841434351518360000 
2015/10/1,1.848308149,1.84959396,1.855245341,1.857093358,1.849214732,1.851491928479910000 
2015/11/1,1.850681094,1.837897338,1.850042592,1.851316981,1.847283763,1.848308148606610000 
2015/12/1,1.864498648,1.86298025,1.85035496,1.855700967,1.850410873,1.850681093779850000 
2016/1/1,1.883128079,1.875511921,1.86595753,1.876523199,1.863423279,1.864498647868360000 
2016/2/1,1.878535356,1.888222649,1.886506392,1.900837381,1.88098067,1.883128079440690000 
2016/3/1,1.872892552,1.873841896,1.882474022,1.888303708,1.8776029,1.878535355528970000 
2016/4/1,1.868525275,1.879430825,1.874177006,1.874686472,1.873079663,1.872892552126070000 
2016/5/1,1.876226223,1.87675207,1.869097152,1.868552633,1.869249779,1.868525275257670000 
2016/6/1,1.886427776,1.880682618,1.876800338,1.877239562,1.876008086,1.876226222518280000 
2016/7/1,1.898954052,1.885970581,1.887345315,1.890953212,1.885386794,1.886427776409550000 
2016/8/1,1.894490662,1.899072567,1.900216732,1.905856102,1.89731198,1.898954051956160000 
2016/9/1,1.89801511,1.891004316,1.895084533,1.899299765,1.893944064,1.894490661677980000 
2016/10/1,1.909408175,1.900636908,1.899035636,1.904665334,1.897660789,1.898015110457210000 
2016/11/1,1.921852353,1.916228452,1.910498365,1.916613262,1.908489057,1.909408174874910000 
2016/12/1,1.934700618,1.920525027,1.923645962,1.929658223,1.920261275,1.921852352783560000 
2017/1/1,1.931226984,1.936862078,1.936973071,1.942032945,1.932829963,1.934700617578430000 
2017/2/1,1.927610107,1.927450684,1.932892066,1.932277032,1.930533989,1.931226984205750000 
2017/3/1,1.931120575,1.929665008,1.928735698,1.920142824,1.927733848,1.927610106598620000 
2017/4/1,1.930300054,1.937792147,1.931534351,1.919762074,1.931124975,1.931120575135340000 
2017/5/1,1.930051491,1.930187369,1.929787318,1.92393008,1.930276492,1.930300054133480000 
2017/6/1,1.918097724,1.926869139,1.929477699,1.927677968,1.930023398,1.930051491219680000 
2017/7/1,1.912719675,1.91492926,1.915685975,1.909700224,1.919027198,1.918097723607140000 
2017/8/1,1.897765211,1.91235267,1.908698405,1.902355675,1.913726931,1.912719674553590000 
2017/9/1,1.882277123,1.891050289,1.892225924,1.885748435,1.899454542,1.897765211465040000 
2017/10/1,1.889721433,1.876043347,1.875453013,1.867696245,1.884320904,1.882277122595570000 
2017/11/1,1.890908483,1.895975841,1.884239841,1.8806155,1.890311376,1.889721432973710000 
2017/12/1,1.886091898,1.887412736,1.884964802,1.883631869,1.890834441,1.890908483391330000 
2018/1/1,1.860821227,1.876907758,1.878776669,1.876938211,1.886207682,1.886091898462770000 
2018/2/1,1.842685974,1.849570087,1.850314784,1.844076216,1.86292768,1.860821227231170000 
2018/3/1,1.843636495,1.841733946,1.830804862,1.824799596,1.845430066,1.842685974134340000 
2018/4/1,1.840481962,1.847239573,1.830758825,1.820444539,1.845103735,1.843636494726600000 
2018/5/1,1.852271293,1.830056899,1.828976168,1.829982829,1.841124407,1.840481961934890000 
2018/6/1,1.866510508,1.856525034,1.845062687,1.849091774,1.851521057,1.852271292899640000 
2018/7/1,1.904934373,1.883930801,1.861553529,1.866607531,1.864931964,1.866510508379390000 
2018/8/1,1.924510757,1.923907648,1.906321136,1.910760275,1.901045889,1.904934372869990000 
2018/9/1,1.92520359,1.930462347,1.927919265,1.932807705,1.920765355,1.924510756925200000 
2018/10/1,1.936775276,1.923837612,1.928746903,1.930830033,1.923212212,1.925203589525940000 
2018/11/1,1.937415601,1.94336651,1.942694431,1.946662181,1.935383348,1.936775275542380000 
2018/12/1,1.929421785,1.934610274,1.942943842,1.947568184,1.936771672,1.937415600893270000 
2019/1/1,1.915103031,1.920273667,1.933142481,1.936295643,1.929700013,1.929421785419560000 
2019/2/1,1.907409014,1.903492027,1.915744159,1.916471267,1.91656062,1.915103030576200000 
2019/3/1,1.903839501,1.900183719,1.90661237,1.909210958,1.908901848,1.907409013678530000 
